"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","Disease","REAC:R-HSA-1643685","1.3179457122628225e-11","10.880102478475138","1397","135","53","10531","DRD1,DRD5,TUBB4B,TUBB4A,TUBB2B,TUBB2A,TUBB3,TUBB6,TUBB1,TUBA4A,TUBA1C,TUBA1B,TUBA1A,TUBA3C,TUBA8,HTR6,MAPK8,KIT,PDGFRB,PDGFRA,KDR,FGFR1,FGFR2,FGFR3,CALM2,HTR7,HDAC2,HDAC1,CSK,LYN,HCK,MET,FGFR4,FYN,ESR1,LCK,ABL1,SLC6A2,SRC,MAPK14,YES1,FGR,SYK,BTK,ERBB2,EGFR,ADRB1,SLC6A3,ADRB2,ESR2,JUN,ADORA2A,ADRB3"
"REAC","EPH-ephrin mediated repulsion of cells","REAC:R-HSA-3928665","2.3883387203580638e-11","10.621904080410943","49","182","14","10531","LYN,FYN,EPHB1,EPHA3,EPHB4,YES1,EPHA7,EPHA4,EPHA2,EPHA8,EPHA5,EPHB2,EPHA1,EPHA6"
"REAC","Cell Cycle","REAC:R-HSA-1640170","4.871006160566398e-11","10.312381321157382","624","23","15","10531","TUBB,TUBB4B,TUBB4A,TUBB2B,TUBB2A,TUBB3,TUBB6,TOP2A,TUBB1,TUBA4A,TUBA1C,TUBA1B,TUBA1A,TUBA3C,TUBA8"
"REAC","Infectious disease","REAC:R-HSA-5663205","5.3700394882554197e-11","10.270022520730915","751","27","17","10531","DRD1,DRD5,TUBB4B,TUBB4A,TUBB2B,TUBB2A,TUBB3,TUBB6,TUBB1,TUBA4A,TUBA1C,TUBA1B,TUBA1A,TUBA3C,TUBA8,HTR6,MAPK8"
"REAC","Signaling by Rho GTPases","REAC:R-HSA-194315","1.612772820345506e-10","9.792426804228512","413","23","13","10531","TUBB4B,TUBB4A,TUBB2B,TUBB2A,TUBB3,TUBB6,TUBB1,TUBA4A,TUBA1C,TUBA1B,TUBA1A,TUBA3C,TUBA8"
"REAC","EPHA-mediated growth cone collapse","REAC:R-HSA-3928663","2.3590144385868003e-10","9.627269400962906","28","182","11","10531","LYN,FYN,EPHA3,YES1,EPHA7,EPHA4,EPHA2,EPHA8,EPHA5,EPHA1,EPHA6"
"REAC","Nuclear Receptor transcription pathway","REAC:R-HSA-383280","4.21575110250475e-10","9.375125037738497","41","339","15","10531","AR,ESR1,ESRRG,ESR2,ESRRA,ESRRB,RXRA,RARB,RXRB,RARG,RARA,RXRG,PPARG,PPARA,PPARD"
"REAC","G alpha (i) signalling events","REAC:R-HSA-418594","1.1530848180415613e-9","8.938138745912065","401","353","44","10531","HTR1A,ADRA2A,ADRA2C,DRD3,ADRA2B,CALM2,HTR1D,HTR5A,DRD4,HTR1B,HTR1E,CHRM2,SRC,PRKCA,PRKCG,CHRM4,PRKCQ,PRKCD,HRH4,HRH3,HTR1F,ADORA1,ADORA3,SSTR2,SSTR5,OPRM1,OPRK1,CASR,S1PR5,OPRD1,PPP3R1,RHO,OPRL1,PNLIP,CDK5,MAPK1,SSTR4,SSTR1,CAMK4,CLPS,AKR1C1,AKR1B10,SSTR3,AKR1C3"
"REAC","Developmental Biology","REAC:R-HSA-1266738","3.4853423236732253e-9","8.457754559895653","1069","149","45","10531","TUBB4B,TUBB4A,TUBB2B,TUBB2A,TUBB3,TUBB6,TUBB1,TUBA4A,TUBA1C,TUBA1B,TUBA1A,TUBA3C,TUBA8,MAPK8,HDAC2,LYN,MET,FYN,RET,EPHB1,EPHA3,ABL1,SRC,EPHB4,MAPK14,PRKCA,MAPK11,YES1,ABL2,EPHA7,EPHA4,ERBB2,EGFR,FES,MAPK13,HMGCR,PRKCQ,JUN,EPHA2,EPHA8,EPHA5,EPHB2,HDAC3,EPHA1,MAPK12"
"REAC","Constitutive Signaling by Aberrant PI3K in Cancer","REAC:R-HSA-2219530","4.08212582628226e-9","8.389113612844382","62","129","12","10531","KIT,PDGFRB,PDGFRA,MET,FGFR4,FYN,ESR1,LCK,SRC,ERBB2,EGFR,ESR2"
"REAC","Cellular responses to stress","REAC:R-HSA-2262752","4.218845343329079e-9","8.374806394923848","545","27","14","10531","TUBB4B,TUBB4A,TUBB2B,TUBB2A,TUBB3,TUBB6,TUBB1,TUBA4A,TUBA1C,TUBA1B,TUBA1A,TUBA3C,TUBA8,MAPK8"
"REAC","Diseases of signal transduction by growth factor receptors and second messengers","REAC:R-HSA-5663202","5.160497230160123e-9","8.28730845071562","359","303","37","10531","KIT,PDGFRB,PDGFRA,KDR,FGFR1,FGFR2,FGFR3,CALM2,HDAC2,HDAC1,CSK,MET,FGFR4,FYN,ESR1,LCK,SRC,ERBB2,EGFR,ESR2,BRAF,HDAC3,PDPK1,GSK3B,RAF1,HDAC8,MAPK3,HDAC6,BCR,PSMB1,PSMB5,STAT5B,MAP2K1,MAP2K2,GSK3A,MAPK1,ARAF"
"REAC","Cellular responses to external stimuli","REAC:R-HSA-8953897","5.941625244700432e-9","8.226094743863765","559","27","14","10531","TUBB4B,TUBB4A,TUBB2B,TUBB2A,TUBB3,TUBB6,TUBB1,TUBA4A,TUBA1C,TUBA1B,TUBA1A,TUBA3C,TUBA8,MAPK8"
"REAC","Activation of the AP-1 family of transcription factors","REAC:R-HSA-450341","7.707918626018699e-9","8.113062878922863","10","299","8","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,MAPK3,MAPK1"
"REAC","GPCR downstream signalling","REAC:R-HSA-388396","7.739817180553599e-9","8.11126929751019","1088","400","86","10531","HTR2A,HTR2C,DRD1,DRD5,ADRA1A,HTR1A,HRH1,HTR6,ADRA1B,CHRM1,ADRA2A,ADRA2C,DRD3,ADRA2B,CALM2,HTR7,HTR1D,HTR5A,DRD4,HTR1B,HTR2B,CHRM3,HTR1E,CHRM2,SRC,PRKCA,PRKCB,PRKCG,PRKCE,BTK,EGFR,CHRM4,ADRB1,CHRM5,ADRB2,PRKCQ,PRKCD,ADRA1D,ADORA2A,HRH4,ADRB3,HRH3,HTR1F,PDPK1,ADORA1,ADORA2B,ADORA3,MMP3,SSTR2,SSTR5,GNRHR,OPRM1,OPRK1,HTR4,HRH2,CASR,MAPK3,PIK3CG,S1PR5,OPRD1,PPP3R1,RHO,OPRL1,PNLIP,CDK5,LHCGR,MAPK1,SSTR4,SSTR1,CAMK4,CLPS,AKR1C1,AKR1B10,PAK1,RPS6KA1,SSTR3,AKR1C3,TAAR1,AKR1C4,AVPR2,AVPR1A,RPS6KA3,OXTR,AGTR1,AKT2,MC1R"
"REAC","Dopamine receptors","REAC:R-HSA-390651","8.561912368542144e-9","8.067429221497429","5","77","5","10531","DRD2,DRD1,DRD5,DRD3,DRD4"
"REAC","Signaling by VEGF","REAC:R-HSA-194138","8.565333297339908e-9","8.067255732946077","104","348","21","10531","KDR,FLT4,CALM2,FLT1,FYN,MAPK14,PRKCA,MAPK11,PRKCB,PRKCZ,MAPK13,PRKCD,MAPK12,PDPK1,PTK2B,AXL,MAPKAPK2,MAPKAPK3,PAK2,PAK3,PAK1"
"REAC","Signalling to ERKs","REAC:R-HSA-187687","8.971248713242652e-9","8.04714710305102","31","299","12","10531","MAPK14,MAPK11,MAPK13,BRAF,MAPK12,NTRK1,MAPKAPK2,MAPK3,MAP2K1,MAP2K2,MAPKAPK3,MAPK1"
"REAC","Intracellular signaling by second messengers","REAC:R-HSA-9006925","1.4450145842788178e-8","7.84012776962726","289","169","24","10531","KIT,PDGFRB,PDGFRA,CALM2,HDAC2,HDAC1,FRK,MET,FGFR4,FYN,ESR1,LCK,SRC,PRKCA,PRKCG,PRKCE,ERBB2,EGFR,ESR2,PRKCD,JUN,HDAC3,PDPK1,GSK3B"
"REAC","Membrane Trafficking","REAC:R-HSA-199991","3.0905413121134096e-8","7.509965446699894","625","23","13","10531","TUBB4B,TUBB4A,TUBB2B,TUBB2A,TUBB3,TUBB6,TUBB1,TUBA4A,TUBA1C,TUBA1B,TUBA1A,TUBA3C,TUBA8"
"REAC","Cytokine Signaling in Immune system","REAC:R-HSA-1280215","3.23381249237362e-8","7.490285165594832","816","303","58","10531","MAPK8,KIT,FLT3,PDGFRB,PDGFRA,CSF1R,CALM2,CSK,LYN,HCK,MET,FGFR4,MAPK10,FYN,RET,TEC,MAPK9,LCK,SRC,MAPK14,MAPK11,YES1,SYK,ERBB2,EGFR,PRKCD,JUN,PTGS2,BRAF,BCL2,PDPK1,TEK,RAF1,PIM1,MMP3,PTK2B,MMP1,OPRM1,IKBKB,HSPA8,GRIN2B,MAPKAPK2,PPIA,MAPK3,GRIN1,PTPN4,BCL2L1,OPRD1,PSMB1,GRIN2D,PSMB5,STAT5B,MAP2K1,MAP2K2,MAPKAPK3,ALOX5,MAPK1,ARAF"
"REAC","EPH-Ephrin signaling","REAC:R-HSA-2682334","3.5370193460237705e-8","7.451362564768683","90","348","19","10531","LYN,FYN,EPHB1,EPHA3,EPHB4,YES1,EPHA7,EPHA4,EPHA2,EPHA8,EPHA5,EPHB2,EPHA1,EPHA6,GRIN2B,GRIN1,PAK2,PAK3,PAK1"
"REAC","VEGFA-VEGFR2 Pathway","REAC:R-HSA-4420097","5.414143832055303e-8","7.266470210952249","94","428","21","10531","KDR,CALM2,FYN,MAPK14,PRKCA,MAPK11,PRKCB,PRKCZ,MAPK13,PRKCD,MAPK12,PDPK1,PTK2B,AXL,MAPKAPK2,MAPKAPK3,PAK2,PAK3,PAK1,AKT2,PTK2"
"REAC","PI3K/AKT Signaling in Cancer","REAC:R-HSA-2219528","5.494850215497549e-8","7.26004414154249","89","169","14","10531","KIT,PDGFRB,PDGFRA,MET,FGFR4,FYN,ESR1,LCK,SRC,ERBB2,EGFR,ESR2,PDPK1,GSK3B"
"REAC","Signaling by GPCR","REAC:R-HSA-372790","5.81156246259031e-8","7.235707090044273","1158","139","43","10531","DRD2,HTR2A,HTR2C,DRD1,DRD5,ADRA1A,HTR1A,HRH1,HTR6,ADRA1B,CHRM1,ADRA2A,ADRA2C,DRD3,ADRA2B,CALM2,HTR7,HTR1D,HTR5A,DRD4,HTR1B,HTR2B,CHRM3,HTR1E,CHRM2,SRC,PRKCA,PRKCB,PRKCG,PRKCE,BTK,EGFR,CHRM4,ADRB1,CHRM5,ADRB2,PRKCQ,PRKCD,ADRA1D,ADORA2A,HRH4,ADRB3,HRH3"
"REAC","FLT3 Signaling","REAC:R-HSA-9607240","6.13106042586802e-8","7.212464403577263","250","303","29","10531","KIT,FLT3,PDGFRB,PDGFRA,CALM2,CSK,HCK,MET,FGFR4,FYN,RET,SRC,ERBB2,EGFR,BRAF,PDPK1,TEK,RAF1,GRIN2B,MAPK3,GRIN1,PSMB1,GRIN2D,PSMB5,STAT5B,MAP2K1,MAP2K2,MAPK1,ARAF"
"REAC","Muscarinic acetylcholine receptors","REAC:R-HSA-390648","7.260651703230526e-8","7.139024396047249","5","117","5","10531","CHRM1,CHRM3,CHRM2,CHRM4,CHRM5"
"REAC","Signaling by SCF-KIT","REAC:R-HSA-1433557","7.401437973938423e-8","7.130683896015326","38","112","9","10531","KIT,LYN,FYN,TEC,LCK,PRKCA,YES1,FER,FES"
"REAC","Signaling by ERBB2","REAC:R-HSA-1227986","7.574668066624734e-8","7.120636393847674","46","130","10","10531","PTK6,MATK,FYN,SRC,PRKCA,YES1,PRKCE,ERBB2,EGFR,PRKCD"
"REAC","Platelet activation, signaling and aggregation","REAC:R-HSA-76002","1.5865430619833786e-7","6.7995481357741205","258","130","19","10531","TUBA4A,ADRA2A,ADRA2C,ADRA2B,CALM2,CSK,LYN,FYN,LCK,SRC,MAPK14,PRKCA,PRKCB,PRKCG,PRKCE,PRKCZ,SYK,PRKCQ,PRKCD"
"REAC","Vesicle-mediated transport","REAC:R-HSA-5653656","1.7180552654707648e-7","6.76496287013053","717","23","13","10531","TUBB4B,TUBB4A,TUBB2B,TUBB2A,TUBB3,TUBB6,TUBB1,TUBA4A,TUBA1C,TUBA1B,TUBA1A,TUBA3C,TUBA8"
"REAC","Regulation of KIT signaling","REAC:R-HSA-1433559","1.8989483690002686e-7","6.721486843247769","12","95","6","10531","KIT,LYN,FYN,LCK,PRKCA,YES1"
"REAC","Negative feedback regulation of MAPK pathway","REAC:R-HSA-5674499","2.3307313151929937e-7","6.632507788707936","6","299","6","10531","BRAF,RAF1,MAPK3,MAP2K1,MAP2K2,MAPK1"
"REAC","Signaling by NTRKs","REAC:R-HSA-166520","3.140822187515899e-7","6.502956649773588","130","404","23","10531","SRC,MAPK14,MAPK11,MAPK13,ADORA2A,BRAF,MAPK12,NTRK2,NTRK1,SGK1,GRIN2B,MAPKAPK2,MAPK3,PTPRS,MAP2K1,MAP2K2,CDK5,MAPKAPK3,MAPK1,RPS6KA1,RPS6KA3,MAP2K5,NTRK3"
"REAC","Signaling by Interleukins","REAC:R-HSA-449147","3.243852746529971e-7","6.488938868647373","446","376","44","10531","MAPK8,CSF1R,LYN,HCK,MAPK10,FYN,TEC,MAPK9,LCK,MAPK14,MAPK11,YES1,SYK,JUN,PTGS2,BCL2,PIM1,MMP3,PTK2B,MMP1,OPRM1,IKBKB,HSPA8,MAPKAPK2,PPIA,MAPK3,PTPN4,BCL2L1,OPRD1,PSMB1,PSMB5,STAT5B,MAP2K1,MAPKAPK3,ALOX5,MAPK1,IGHG1,PAK2,IGHG4,RPS6KA1,S100B,MTAP,ARF1,RPS6KA3"
"REAC","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","REAC:R-HSA-6811558","3.393506762990628e-7","6.469351280957093","89","129","12","10531","KIT,PDGFRB,PDGFRA,MET,FGFR4,FYN,ESR1,LCK,SRC,ERBB2,EGFR,ESR2"
"REAC","MAPK1/MAPK3 signaling","REAC:R-HSA-5684996","4.135962126421483e-7","6.383423446790678","237","303","27","10531","KIT,FLT3,PDGFRB,PDGFRA,CALM2,CSK,MET,FGFR4,FYN,RET,SRC,ERBB2,EGFR,BRAF,TEK,RAF1,GRIN2B,MAPK3,GRIN1,PSMB1,GRIN2D,PSMB5,CDK1,MAP2K1,MAP2K2,MAPK1,ARAF"
"REAC","MECP2 regulates neuronal receptors and channels","REAC:R-HSA-9022699","5.733719379558683e-7","6.241563566166559","16","257","8","10531","HDAC2,HDAC1,MET,GRIN2A,OPRM1,OPRK1,GRIN2B,PTPN4"
"REAC","Adaptive Immune System","REAC:R-HSA-1280218","6.675090510738986e-7","6.175542841117246","800","23","13","10531","TUBB4B,TUBB4A,TUBB2B,TUBB2A,TUBB3,TUBB6,TUBB1,TUBA4A,TUBA1C,TUBA1B,TUBA1A,TUBA3C,TUBA8"
"REAC","Leishmania infection","REAC:R-HSA-9658195","7.192076777176402e-7","6.143145685050402","303","135","20","10531","DRD1,DRD5,HTR6,MAPK8,CALM2,HTR7,LYN,HCK,FYN,ABL1,MAPK14,YES1,FGR,SYK,BTK,ADRB1,ADRB2,JUN,ADORA2A,ADRB3"
"REAC","Negative regulation of the PI3K/AKT network","REAC:R-HSA-199418","8.306674804925337e-7","6.080572791243072","96","129","12","10531","KIT,PDGFRB,PDGFRA,MET,FGFR4,FYN,ESR1,LCK,SRC,ERBB2,EGFR,ESR2"
"REAC","Transcriptional Regulation by MECP2","REAC:R-HSA-8986944","9.531989816752901e-7","6.02081643029226","59","325","14","10531","CALM2,HDAC2,HDAC1,MET,HDAC3,AURKB,SGK1,GRIN2A,OPRM1,OPRK1,GRIN2B,PTPN4,PPARG,CAMK4"
"REAC","MAPK family signaling cascades","REAC:R-HSA-5683057","9.887915575179187e-7","6.004895250324671","276","348","31","10531","KIT,FLT3,PDGFRB,PDGFRA,CALM2,CSK,MET,FGFR4,FYN,RET,SRC,ERBB2,EGFR,JUN,BRAF,TEK,RAF1,GRIN2B,MAPK3,GRIN1,PSMB1,GRIN2D,PSMB5,CDK1,MAP2K1,MAP2K2,MAPK1,ARAF,PAK2,PAK3,PAK1"
"REAC","VEGFR2 mediated cell proliferation","REAC:R-HSA-5218921","0.0000010542757146638564","5.977045797379335","16","167","7","10531","KDR,CALM2,PRKCA,PRKCB,PRKCZ,PRKCD,PDPK1"
"REAC","RAF/MAP kinase cascade","REAC:R-HSA-5673001","0.0000012268427704094093","5.9112110919746765","232","303","26","10531","KIT,FLT3,PDGFRB,PDGFRA,CALM2,CSK,MET,FGFR4,FYN,RET,SRC,ERBB2,EGFR,BRAF,TEK,RAF1,GRIN2B,MAPK3,GRIN1,PSMB1,GRIN2D,PSMB5,MAP2K1,MAP2K2,MAPK1,ARAF"
"REAC","Immune System","REAC:R-HSA-168256","0.0000020698207422046403","5.68406726519159","2116","113","50","10531","TUBB,TUBB4B,TUBB4A,TUBB2B,TUBB2A,TUBB3,TUBB6,TUBB1,TUBA4A,TUBA1C,TUBA1B,TUBA1A,TUBA3C,TUBA8,MAPK8,KIT,FLT3,PDGFRB,PDGFRA,CSF1R,CALM2,FRK,CSK,LYN,HCK,BLK,TXK,MET,ITK,FGFR4,MAPK10,FYN,RET,TEC,MAPK9,LCK,ABL1,SRC,MAPK14,MAPK11,YES1,PRKCB,FGR,PRKCE,SYK,BTK,ZAP70,ERBB2,EGFR,MAPK13"
"REAC","MAPK targets/ Nuclear events mediated by MAP kinases","REAC:R-HSA-450282","0.000002162892470236619","5.664965071288467","31","376","11","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,MAPKAPK2,MAPK3,MAPK1,RPS6KA1,RPS6KA3"
"REAC","G alpha (z) signalling events","REAC:R-HSA-418597","0.0000026289405313088038","5.580219237863414","48","130","9","10531","ADRA2A,ADRA2C,ADRA2B,PRKCA,PRKCB,PRKCG,PRKCE,PRKCQ,PRKCD"
"REAC","G alpha (q) signalling events","REAC:R-HSA-416476","0.000003880146792243217","5.411151844030716","212","132","16","10531","HTR2A,HTR2C,ADRA1A,HRH1,ADRA1B,CHRM1,HTR2B,CHRM3,PRKCA,PRKCE,BTK,EGFR,CHRM5,PRKCQ,PRKCD,ADRA1D"
"REAC","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","REAC:R-HSA-166058","0.000004001471210692582","5.39778030336888","94","392","18","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,BTK,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,TLR4,RPS6KA1,S100B,RPS6KA3,LY96"
"REAC","Toll Like Receptor TLR6:TLR2 Cascade","REAC:R-HSA-168188","0.000004001471210692582","5.39778030336888","94","392","18","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,BTK,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,TLR4,RPS6KA1,S100B,RPS6KA3,LY96"
"REAC","PIP3 activates AKT signaling","REAC:R-HSA-1257604","0.000004469125841925616","5.34977741627622","249","300","26","10531","KIT,PDGFRB,PDGFRA,HDAC2,HDAC1,FRK,MET,FGFR4,FYN,ESR1,LCK,SRC,ERBB2,EGFR,ESR2,JUN,HDAC3,PDPK1,GSK3B,MAPK3,PSMB1,PSMB5,PPARG,GSK3A,MAPK1,CSNK2A1"
"REAC","Toll Like Receptor 2 (TLR2) Cascade","REAC:R-HSA-181438","0.0000067325635691435086","5.171819537270643","97","392","18","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,BTK,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,TLR4,RPS6KA1,S100B,RPS6KA3,LY96"
"REAC","Toll Like Receptor TLR1:TLR2 Cascade","REAC:R-HSA-168179","0.0000067325635691435086","5.171819537270643","97","392","18","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,BTK,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,TLR4,RPS6KA1,S100B,RPS6KA3,LY96"
"REAC","Anti-inflammatory response favouring Leishmania parasite infection","REAC:R-HSA-9662851","0.000009740337441529917","5.011425997284025","221","135","16","10531","DRD1,DRD5,HTR6,CALM2,HTR7,LYN,HCK,FYN,MAPK14,YES1,FGR,SYK,ADRB1,ADRB2,ADORA2A,ADRB3"
"REAC","Leishmania parasite growth and survival","REAC:R-HSA-9664433","0.000009740337441529917","5.011425997284025","221","135","16","10531","DRD1,DRD5,HTR6,CALM2,HTR7,LYN,HCK,FYN,MAPK14,YES1,FGR,SYK,ADRB1,ADRB2,ADORA2A,ADRB3"
"REAC","Signaling by NTRK1 (TRKA)","REAC:R-HSA-187037","0.0000109298627710727","4.961385290762101","112","389","19","10531","MAPK14,MAPK11,MAPK13,ADORA2A,BRAF,MAPK12,NTRK2,NTRK1,SGK1,MAPKAPK2,MAPK3,MAP2K1,MAP2K2,CDK5,MAPKAPK3,MAPK1,RPS6KA1,RPS6KA3,MAP2K5"
"REAC","RSK activation","REAC:R-HSA-444257","0.000012114206435847462","4.91670502988144","7","419","6","10531","PDPK1,MAPK3,MAPK1,RPS6KA1,RPS6KA3,RPS6KA6"
"REAC","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling","REAC:R-HSA-442742","0.000012518159587707433","4.902459516145965","26","419","10","10531","CALM2,PDPK1,GRIN2B,MAPK3,GRIN1,GRIN2D,MAPK1,RPS6KA1,RPS6KA3,RPS6KA6"
"REAC","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","REAC:R-HSA-975138","0.000012929210882399036","4.888427980910625","90","392","17","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,TLR4,RPS6KA1,S100B,RPS6KA3,LY96"
"REAC","MAP kinase activation","REAC:R-HSA-450294","0.000015276714059829905","4.815970050154953","63","376","14","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,RPS6KA1,RPS6KA3"
"REAC","Toll Like Receptor 7/8 (TLR7/8) Cascade","REAC:R-HSA-168181","0.000015365186531135213","4.8134621631036","91","392","17","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,TLR4,RPS6KA1,S100B,RPS6KA3,LY96"
"REAC","MyD88 dependent cascade initiated on endosome","REAC:R-HSA-975155","0.000015365186531135213","4.8134621631036","91","392","17","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,TLR4,RPS6KA1,S100B,RPS6KA3,LY96"
"REAC","Toll-like Receptor Cascades","REAC:R-HSA-168898","0.000019302836722609367","4.714378862886172","152","426","23","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,BTK,JUN,CTSK,CTSS,IKBKB,MAPKAPK2,MAPK3,PTPN4,MAP2K1,MAPKAPK3,MAPK1,TLR4,RPS6KA1,S100B,RPS6KA3,LY96,CTSB,HSP90B1"
"REAC","Post-translational protein modification","REAC:R-HSA-597592","0.000021501991329396433","4.667521317604346","1375","25","15","10531","TUBB4B,TUBB4A,TUBB2B,TUBB2A,TUBB3,TUBB6,TOP2A,TUBB1,TUBA4A,TUBA1C,TUBA1B,TUBA1A,TUBA3C,TUBA8,TOP2B"
"REAC","Signaling by Nuclear Receptors","REAC:R-HSA-9006931","0.00002367208388710631","4.6257635088290545","255","362","28","10531","CALM2,HDAC1,ESR1,SRC,PRKCZ,EGFR,ESR2,JUN,HDAC3,NR1H3,BCL2,PDPK1,CHD1,MMP3,RXRA,RARB,RXRB,RARG,RARA,RXRG,MAPK3,MAPK1,ALDH1A2,ALDH1A1,PPARD,AKR1C3,TFF1,ALDH1A3"
"REAC","Toll Like Receptor 9 (TLR9) Cascade","REAC:R-HSA-168138","0.000029911107734553126","4.5241675029133335","95","392","17","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,TLR4,RPS6KA1,S100B,RPS6KA3,LY96"
"REAC","Adrenaline signalling through Alpha-2 adrenergic receptor","REAC:R-HSA-392023","0.000031803252659409006","4.497528460525211","3","44","3","10531","ADRA2A,ADRA2C,ADRA2B"
"REAC","Negative regulation of NMDA receptor-mediated neuronal transmission","REAC:R-HSA-9617324","0.00003216370266910159","4.492633961285629","20","325","8","10531","CALM2,CAMK1,GRIN2A,GRIN2B,GRIN2C,GRIN1,GRIN2D,CAMK4"
"REAC","MyD88-independent TLR4 cascade ","REAC:R-HSA-166166","0.00003512665870678401","4.454363158896259","96","392","17","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,TLR4,RPS6KA1,S100B,RPS6KA3,LY96"
"REAC","TRIF(TICAM1)-mediated TLR4 signaling ","REAC:R-HSA-937061","0.00003512665870678401","4.454363158896259","96","392","17","10531","MAPK8,MAPK10,MAPK9,MAPK14,MAPK11,JUN,IKBKB,MAPKAPK2,MAPK3,MAP2K1,MAPKAPK3,MAPK1,TLR4,RPS6KA1,S100B,RPS6KA3,LY96"
"REAC","Adenosine P1 receptors","REAC:R-HSA-417973","0.000045008997815456136","4.3467006570918","4","187","4","10531","ADORA2A,ADORA1,ADORA2B,ADORA3"
"REAC","Paradoxical activation of RAF signaling by kinase inactive BRAF","REAC:R-HSA-6802955","0.00004937442914124809","4.306497912575389","45","415","12","10531","CALM2,CSK,SRC,BRAF,RAF1,MAPK3,MAP2K1,MAP2K2,MAPK1,ARAF,MARK3,JAK2"
"REAC","Signaling by RAS mutants","REAC:R-HSA-6802949","0.00004937442914124809","4.306497912575389","45","415","12","10531","CALM2,CSK,SRC,BRAF,RAF1,MAPK3,MAP2K1,MAP2K2,MAPK1,ARAF,MARK3,JAK2"
"REAC","Signaling by moderate kinase activity BRAF mutants","REAC:R-HSA-6802946","0.00004937442914124809","4.306497912575389","45","415","12","10531","CALM2,CSK,SRC,BRAF,RAF1,MAPK3,MAP2K1,MAP2K2,MAPK1,ARAF,MARK3,JAK2"
"REAC","Signaling downstream of RAS mutants","REAC:R-HSA-9649948","0.00004937442914124809","4.306497912575389","45","415","12","10531","CALM2,CSK,SRC,BRAF,RAF1,MAPK3,MAP2K1,MAP2K2,MAPK1,ARAF,MARK3,JAK2"
"REAC","Signal transduction by L1","REAC:R-HSA-445144","0.00005705283704498406","4.243722754710332","20","350","8","10531","EGFR,MAPK3,MAP2K1,MAP2K2,MAPK1,CSNK2A1,PAK1,CSNK2A2"
"REAC","RUNX2 regulates osteoblast differentiation","REAC:R-HSA-8940973","0.00006080688070161993","4.21604727464719","23","299","8","10531","AR,ABL1,SRC,YES1,HDAC3,MAPK3,HDAC6,MAPK1"
"REAC","Fc epsilon receptor (FCERI) signaling","REAC:R-HSA-2454202","0.00006375758831626538","4.1954681188507585","182","348","22","10531","MAPK8,CALM2,LYN,TXK,ITK,MAPK10,FYN,TEC,MAPK9,SYK,BTK,PRKCQ,JUN,PDPK1,IKBKB,MAPK3,PSMB1,PSMB5,PPP3R1,MAPK1,PAK2,PAK1"
"REAC","Loss of Nlp from mitotic centrosomes","REAC:R-HSA-380259","0.00006497656673242452","4.187243239875534","68","20","5","10531","TUBB,TUBB4B,TUBB4A,TUBA4A,TUBA1A"
"REAC","Loss of proteins required for interphase microtubule organization from the centrosome","REAC:R-HSA-380284","0.00006497656673242452","4.187243239875534","68","20","5","10531","TUBB,TUBB4B,TUBB4A,TUBA4A,TUBA1A"
